Order date,product_left,wareh_name,wareh_addr,wareh_state,prod_name,prod_cate,prod_price,prod_website,prod_short_description,prod_depth,prod_height,prod_width,prod_size,prod_quantity,store_id,sup_name,sup_email,sup_tel,time_id,time_date,time_month,time_quater,time_year,wareh_id,prod_id,sup_id,total_qty,total_qty_sold,prod_cost
12/5/2023 AD,3,North Into Storage,"0821 Young Street, Richmond, Virginia 23219",Virginia (VA),HEMNES,Chests of drawers & drawer units,1095,https://www.ikea.com/us/en/p/hemnes-chest-of-8-drawers-white-stain-10239280/,Chest of 8 drawers,50,96,160,Small,342,S1540,"Spencer, Gill and Pruitt",coryortiz@kennedy-williams.com,(512) 145-6292,TM0710,12,5,Q2,2023,WH1868,PD1540,SPE0063,19,16,1087
14/7/2022 AD,4,South Hit Distribution Center,"18673 Marc Valleys Apt. 889, Honolulu, Hawaii 96813",Hawaii (HI),NISSE,Chairs,49,https://www.ikea.com/us/en/p/nisse-folding-chair-black-30115066/,Folding chair,47,76,45,Small,412,S1119,Anderson Ltd,nscott@garner.com,(775) 145-9059,TM0711,14,7,Q3,2022,WH1080,PD1119,SPE0073,17,13,45
7/12/2023 AD,26,West Great Warehouse,"7674 Huerta Corner, Boise, Idaho 83702",Idaho (ID),JUSTINA,Chairs,19,https://www.ikea.com/us/en/p/justina-chair-pad-green-60304428/,Chair pad,40,,,Big,459,S1287,Butler-Bell,waltonkaren@smith.net,(602) 195-2891,TM0712,7,12,Q4,2023,WH0240,PD1287,SPE0122,32,6,13
26/3/2020 AD,19,North First Storage,"99404 Allen Islands, Augusta, Maine 04330",Maine (ME),DIETMAR,Chairs,175,https://www.ikea.com/us/en/p/dietmar-underframe-for-chair-with-armrests-chrome-plated-70288630/,Underframe for chair with armrests,50,65,53,Big,377,S1515,Watson-Martin,derrick55@campos-ramirez.com,(503) 169-1731,TM0713,26,3,Q1,2020,WH0877,PD1515,SPE0093,35,16,169
22/6/2022 AD,18,South Expect Warehouse,"765 Owens Views Apt. 096, Springfield, Illinois 62701",Illinois (IL),POÄNG,Chairs,995,https://www.ikea.com/us/en/p/poaeng-armchair-black-brown-robust-glose-dark-brown-s59829125/,Armchair,82,100,68,Big,456,S1504,"Ferguson, Martinez and Clark",john80@burke.biz,(303) 180-3894,TM0714,22,6,Q2,2022,WH0432,PD1504,SPE0076,44,26,988
13/7/2021 AD,25,Central Prove Depot,"455 Jonathan View, Providence, Rhode Island 02903",Rhode Island (RI),FRANKLIN,Chairs,129,https://www.ikea.com/us/en/p/franklin-bar-stool-with-backrest-foldable-black-black-50406465/,Bar stool with backrest,44,95,50,Big,13,S1269,"Ball, Bartlett and Ward",davidbeasley@walls-walker.com,(907) 153-5899,TM0715,13,7,Q3,2021,WH0682,PD1269,SPE0015,42,17,122
21/7/2020 AD,13,Central Control Warehouse,"468 Stephen Junctions, Richmond, Virginia 23219",Virginia (VA),SMÅGÖRA,Bookcases & shelving units,24.99,https://www.ikea.com/us/en/p/smagoera-shelf-unit-white-60465529/,Shelf unit,9,34,11,Small,195,S0300,West-White,aaron02@ferguson.com,(701) 190-8366,TM0716,21,7,Q3,2020,WH0712,PD0300,SPE0068,30,17,20.99
19/12/2021 AD,3,South Cut Storage,"60360 Palmer Stravenue, Jefferson City, Missouri 65101",Missouri (MO),TROFAST,Nursery furniture,55,https://www.ikea.com/us/en/p/trofast-shelf-light-white-stained-pine-pine-80308699/,Shelf,,,30,Big,199,S1822,Brown Inc,jarroyo@harris-kim.info,(919) 126-8259,TM0717,19,12,Q4,2021,WH1540,PD1822,SPE0026,32,29,46
16/7/2021 AD,7,North Picture Distribution Center,"39291 Stafford Cliffs, Jefferson City, Missouri 65101",Missouri (MO),NORDLI,Chests of drawers & drawer units,920,https://www.ikea.com/us/en/p/nordli-chest-of-6-drawers-white-s29239497/,Chest of 6 drawers,47,54,120,Small,348,S1588,Barton-Gilmore,joserodriguez@barrett.com,(907) 151-9752,TM0718,16,7,Q3,2021,WH0987,PD1588,SPE0057,12,5,916
28/11/2020 AD,26,South Forget Warehouse,"105 Shelby Roads Apt. 911, Frankfort, Kentucky 40601",Kentucky (KY),INGATORP / HENRIKSDAL,Chairs,2625,https://www.ikea.com/us/en/p/ingatorp-henriksdal-table-and-4-chairs-white-blekinge-white-s09161569/,Table and 4 chairs,,74,,Small,274,S1345,Burgess PLC,reidamanda@hanson.info,(501) 196-8834,TM0719,28,11,Q4,2020,WH1457,PD1345,SPE0119,49,23,2616
13/9/2022 AD,-4,East Everyone Storage,"94149 Williams Well, Oklahoma City, Oklahoma 73102",Oklahoma (OK),BESTÅ,Cabinets & cupboards,1570,https://www.ikea.com/us/en/p/besta-storage-combination-w-glass-doors-white-vassviken-white-clear-glass-s69282926/,Storage combination w glass doors,40,128,120,Small,270,S0862,Moore and Sons,angela05@underwood.info,(207) 122-7311,TM0720,13,9,Q3,2022,WH1027,PD0862,SPE0021,16,20,1566
28/6/2022 AD,7,East Also Depot,"6478 Johnson Views, Helena, Montana 59601",Montana (MT),STUVA / FRITIDS,Children's furniture,1545,https://www.ikea.com/us/en/p/stuva-fritids-wardrobe-white-white-s19275075/,Wardrobe,50,192,120,Small,268,S1698,Perry Ltd,williamscharles@boyd-fleming.com,(405) 154-4038,TM0721,28,6,Q2,2022,WH0410,PD1698,SPE0024,11,4,1542
14/2/2021 AD,-11,East Want Distribution Center,"253 Carey Inlet, Augusta, Maine 04330",Maine (ME),VÄDDÖ,Outdoor furniture,477,https://www.ikea.com/us/en/p/vaeddoe-table-4-chairs-outdoor-white-s59048415/,Table+4 chairs,,,,Big,39,S1901,Barry Ltd,yroach@parks-smith.biz,(410) 118-9890,TM0722,14,2,Q1,2021,WH0571,PD1901,SPE0084,12,23,470
12/8/2021 AD,13,East Little Depot,"40955 Rowe Glen Apt. 039, Jefferson City, Missouri 65101",Missouri (MO),MALM,Beds,699,https://www.ikea.com/us/en/p/malm-storage-bed-white-70404818/,Storage bed,59,15,105,Small,286,S0075,"Adams, Brewer and Castro",uhuynh@beasley-garrison.com,(916) 134-7780,TM0723,12,8,Q3,2021,WH1401,PD0075,SPE0049,38,25,697
27/3/2022 AD,-6,South Drop Depot,"172 Chen Mountains Suite 817, Lansing, Michigan 48933",Michigan (MI),FINNALA,Beds,1949,https://www.ikea.com/us/en/p/finnala-sleeper-sofa-grann-bomstad-golden-brown-s69542830/,Sleeper sofa,100,200,80,Big,115,S0151,Sanders Ltd,annburch@park.com,(609) 126-5070,TM0724,27,3,Q1,2022,WH1896,PD0151,SPE0011,16,22,1942
21/6/2020 AD,-10,Central Environment Storage,"863 Jose Islands, Phoenix, Arizona 85001",Arizona (AZ),BESTÅ,Bookcases & shelving units,85,https://www.ikea.com/us/en/p/besta-shelf-unit-with-door-black-brown-lappviken-black-brown-s99046952/,Shelf unit with door,16,25,23,Small,497,S0583,Cunningham LLC,autumn42@hood.com,(406) 144-4943,TM0725,21,6,Q2,2020,WH0375,PD0583,SPE0080,17,27,81
29/11/2023 AD,22,East Four Distribution Center,"599 Pearson Lane Suite 259, Lansing, Michigan 48933",Michigan (MI),SINDVIK,Cabinets & cupboards,150,https://www.ikea.com/us/en/p/sindvik-glass-door-black-brown-clear-glass-00296313/,Glass door,,64,60,Medium,267,S0933,Munoz-Ramos,wilsonjustin@wallace.com,(303) 152-9904,TM0726,29,11,Q4,2023,WH1865,PD0933,SPE0109,25,3,146
29/4/2022 AD,28,East Discuss Distribution Center,"41790 Danielle Mountains Suite 217, Tallahassee, Florida 32301",Florida (FL),SATSUMAS,Bookcases & shelving units,79.99,https://www.ikea.com/us/en/p/satsumas-plant-stand-bamboo-white-90258156/,Plant stand,33,27,11,Small,392,S0371,Allison Inc,alexanderlindsay@zimmerman.info,(717) 145-6035,TM0727,29,4,Q2,2022,WH0853,PD0371,SPE0100,48,20,76.99
26/12/2021 AD,38,East Lawyer Storage,"59183 Lori Radial, Dover, Delaware 19901",Delaware (DE),SVALNÄS,Bookcases & shelving units,310,https://www.ikea.com/us/en/p/svalnaes-cabinet-with-2-doors-bamboo-white-00322897/,Cabinet with 2 doors,35,39,61,Big,269,S0646,Kelley Group,brennanbenjamin@davies.info,(608) 186-7402,TM0728,26,12,Q4,2021,WH1066,PD0646,SPE0066,45,7,308
14/7/2023 AD,9,Jon Warehouse,"21011 Brandon Mission Suite 475
 Hartford, CT 06103",Connecticut (CT),VÄSTANBY/VÄSTANÅ / BERNHARD,Chairs,4295,https://www.ikea.com/us/en/p/vaestanby-vaestana-bernhard-table-and-4-chairs-dark-brown-kavat-dark-brown-s89161565/,Table and 4 chairs,,75,78,Big,415,S1434,Fowler-Brooks,pclay@montgomery-mccullough.com,(717) 150-2464,TM0729,14,7,Q3,2023,WH0083,PD1434,SPE0059,28,19,4292
29/9/2023 AD,33,East Wonder Storage,"93931 Robert Drive Suite 392, Springfield, Illinois 62701",Illinois (IL),EKET,Bookcases & shelving units,20,https://www.ikea.com/us/en/p/eket-suspension-rail-80340048/,Suspension rail,1,4,63,Big,294,S0639,Smith LLC,tonyasmith@lawson.biz,(515) 147-7191,TM0730,29,9,Q3,2023,WH1267,PD0639,SPE0039,42,9,12
10/5/2023 AD,26,West Air Distribution Center,"372 David Lake, Augusta, Maine 04330",Maine (ME),FALHOLMEN,Outdoor furniture,189,https://www.ikea.com/us/en/p/falholmen-table-outdoor-grey-brown-stained-light-brown-stained-90313092/,Table,60,28,28,Big,428,S1961,Wright Ltd,scott66@roberts-marquez.com,(208) 181-5224,TM0731,10,5,Q2,2023,WH1280,PD1961,SPE0151,32,6,185
5/2/2023 AD,18,West Knowledge Warehouse,"34728 Berry Throughway, Montgomery, Alabama 36104",Alabama (AL),STUVA / FRITIDS,Nursery furniture,675,https://www.ikea.com/us/en/p/stuva-fritids-wardrobe-white-light-blue-s69252868/,Wardrobe,50,192,60,Medium,238,S1861,"Parks, Robbins and Mitchell",bhouse@white.com,(317) 185-5959,TM0732,5,2,Q1,2023,WH0901,PD1861,SPE0007,21,3,674
19/10/2022 AD,-16,East Job Storage,"62978 Sharon Wall Suite 874, Des Moines, Iowa 50309",Iowa (IA),BILLY,Bookcases & shelving units,229,https://www.ikea.com/us/en/p/billy-bookcase-with-glass-doors-gray-metallic-effect-00415603/,Bookcase with glass doors,11,79,31,Small,314,S0191,"Rich, Banks and Martin",ericacrawford@west.com,(503) 160-4051,TM0733,19,10,Q4,2022,WH1874,PD0191,SPE0077,14,30,221
12/5/2021 AD,9,South They Storage,"117 Nelson Rest, Des Moines, Iowa 50309",Iowa (IA),RÖNNINGE / RÖNNINGE,Bar furniture,739.99,https://www.ikea.com/us/en/p/roenninge-roenninge-bar-table-and-4-bar-stools-birch-birch-s09442305/,Bar table and 4 bar stools,55,104,74,Small,340,S0042,"Griffith, Gonzalez and Brown",william91@elliott.org,(512) 199-1321,TM0734,12,5,Q2,2021,WH1096,PD0042,SPE0040,20,11,736.99
10/5/2019 AD,34,South Capital Distribution Center,"3796 Joseph Ranch, Richmond, Virginia 23219",Virginia (VA),BESTÅ,Cabinets & cupboards,75,https://www.ikea.com/us/en/p/besta-drawer-frame-grey-stained-walnut-effect-20351515/,Drawer frame,40,25,60,Big,327,S0931,Martin-Stark,michael55@gill.net,(410) 130-7184,TM0735,10,5,Q2,2019,WH1337,PD0931,SPE0138,50,16,70
21/5/2022 AD,30,Central Congress Storage,"8766 Lonnie Rapid Apt. 754, Santa Fe, New Mexico 87501",New Mexico (NM),VISTHUS,Chests of drawers & drawer units,845,https://www.ikea.com/us/en/p/visthus-chest-of-8-drawers-grey-white-80347163/,Chest of 8 drawers,49,96,122,Small,380,S1570,Crawford-Sanchez,lewisdavid@russell-green.com,(225) 193-7769,TM0736,21,5,Q2,2022,WH1263,PD1570,SPE0005,44,14,839
22/6/2020 AD,26,South Perhaps Warehouse,"428 Weber Summit Apt. 708, Tallahassee, Florida 32301",Florida (FL),FANBYN,Chairs,275,https://www.ikea.com/us/en/p/fanbyn-chair-s49228474/,Chair,,,,Medium,121,S1091,Perez-West,floydjill@flores-nguyen.com,(614) 130-7821,TM0737,22,6,Q2,2020,WH0701,PD1091,SPE0045,31,5,272
6/3/2021 AD,18,Central Small Distribution Center,"4664 Jones Brooks Suite 301, Pierre, South Dakota 57501",South Dakota (SD),TROFAST,Children's furniture,15,https://www.ikea.com/us/en/p/trofast-storage-box-white-95685100/,Storage box,,23,30,Big,350,S1716,Martin-Adams,garciavictoria@dean-jacobs.com,(916) 181-4778,TM0738,6,3,Q1,2021,WH1667,PD1716,SPE0081,34,16,8
31/1/2020 AD,22,South Space Warehouse,"8109 Ashley Passage, Olympia, Washington 98501",Washington (WA),BILLY,Bookcases & shelving units,374,https://www.ikea.com/us/en/p/billy-bookcase-white-s59017838/,Bookcase,11,93,84,Medium,469,S0249,"Harper, Chan and Marshall",stephanieguzman@bennett.com,(601) 168-6236,TM0739,31,1,Q1,2020,WH0880,PD0249,SPE0148,48,26,368
28/6/2023 AD,-1,East Conference Distribution Center,"24198 Caldwell Gardens, Des Moines, Iowa 50309",Iowa (IA),EDVALLA,Cabinets & cupboards,25,https://www.ikea.com/us/en/p/edvalla-drop-handle-brass-colour-40347886/,Drop handle,11,,33,Medium,139,S0783,Henderson-Powell,hsmith@thomas.com,(208) 147-7384,TM0740,28,6,Q2,2023,WH0810,PD0783,SPE0146,23,24,20
30/11/2021 AD,22,West Investment Warehouse,"526 Carrie Shoal, Hartford, Connecticut 06103",Connecticut (CT),ÖRFJÄLL,Chairs,225,https://www.ikea.com/us/en/p/oerfjaell-swivel-chair-white-vissle-dark-yellow-s89303046/,Swivel chair,68,,68,Big,5,S1206,Miles-Flores,jesseestrada@moore.com,(602) 151-3875,TM0741,30,11,Q4,2021,WH0455,PD1206,SPE0003,49,27,215
5/7/2022 AD,-4,North Unit Storage,"556 Hill Valleys, Oklahoma City, Oklahoma 73102",Oklahoma (OK),NORRÅKER / NORRARYD,Chairs,1266,https://www.ikea.com/us/en/p/norraker-norraryd-bar-table-and-2-bar-stools-birch-black-s89297272/,Bar table and 2 bar stools,,,,Small,183,S1400,"Miller, Gonzalez and Greene",nmorris@knight.com,(775) 184-6067,TM0742,5,7,Q3,2022,WH1450,PD1400,SPE0143,10,14,1262
10/3/2022 AD,5,South Across Warehouse,"750 Banks Greens Suite 868, Boise, Idaho 83702",Idaho (ID),KULLEN,Chests of drawers & drawer units,299,https://www.ikea.com/us/en/p/kullen-chest-of-5-drawers-black-brown-40393661/,Chest of 5 drawers,40,112,70,Big,180,S1553,"Johnson, Simmons and Barrett",rhonda18@lamb.biz,(404) 185-5587,TM0743,10,3,Q1,2022,WH0595,PD1553,SPE0124,29,24,295
7/9/2019 AD,2,West Exactly Distribution Center,"15398 Williams Trail Apt. 404, Santa Fe, New Mexico 87501",New Mexico (NM),TROFAST,Nursery furniture,365,https://www.ikea.com/us/en/p/trofast-storage-combination-white-s29042877/,Storage combination,44,94,99,Big,77,S1794,Baker-Haynes,westjake@hanson.biz,(803) 123-6495,TM0744,7,9,Q3,2019,WH1227,PD1794,SPE0067,32,30,356
26/6/2023 AD,9,North Reflect Storage,"0036 Melissa Loaf Apt. 763, Hartford, Connecticut 06103",Connecticut (CT),KALLAX,Bookcases & shelving units,119.99,https://www.ikea.com/us/en/p/kallax-shelf-unit-with-doors-white-s99017186/,Shelf unit with doors,15,57,30,Small,160,S0427,Wright Ltd,scott66@roberts-marquez.com,(208) 181-5224,TM0745,26,6,Q2,2023,WH0727,PD0427,SPE0151,30,21,116.99
9/10/2019 AD,8,East Computer Depot,"3240 Orr Island, Tallahassee, Florida 32301",Florida (FL),KLEPPSTAD,Beds,199,https://www.ikea.com/us/en/p/kleppstad-bed-frame-white-vissle-beige-00492682/,Bed frame,40,200,147,Big,325,S0063,"Spencer, Gill and Pruitt",coryortiz@kennedy-williams.com,(512) 145-6292,TM0746,9,10,Q4,2019,WH0818,PD0063,SPE0063,27,19,190
31/7/2020 AD,14,West Focus Distribution Center,"730 Kirby Village Apt. 910, Providence, Rhode Island 02903",Rhode Island (RI),JONAXEL,Chests of drawers & drawer units,160,https://www.ikea.com/us/en/p/jonaxel-frame-with-mesh-baskets-castors-s19306185/,Frame with mesh baskets/castors,51,73,25,Big,247,S1600,Patterson-Hensley,rojaslauren@davidson.org,(609) 120-5058,TM0747,31,7,Q3,2020,WH1442,PD1600,SPE0075,31,17,155
23/12/2020 AD,-6,North Knowledge Distribution Center,"69875 Melissa Pike, Jefferson City, Missouri 65101",Missouri (MO),SOLLERÖN,Outdoor furniture,345,https://www.ikea.com/us/en/p/solleroen-stool-outdoor-brown-40373615/,Stool,62,32,62,Big,11,S1951,Miller-Parrish,clifford01@ali.com,(302) 142-4595,TM0748,23,12,Q4,2020,WH0483,PD1951,SPE0133,13,19,339
11/10/2020 AD,29,South Upon Depot,"58933 Campbell Locks, Montpelier, Vermont 05602",Vermont (VT),STALLARP,Bookcases & shelving units,45,https://www.ikea.com/us/en/p/stallarp-leg-chrome-plated-20390574/,Leg,4,10,4,Medium,254,S0650,Murray Group,gloverthomas@campbell.com,(651) 147-1944,TM0749,11,10,Q4,2020,WH0995,PD0650,SPE0072,48,19,35
1/12/2023 AD,-9,North Stop Warehouse,"57294 Cox Ports, Hartford, Connecticut 06103",Connecticut (CT),ENHET,Bookcases & shelving units,70,https://www.ikea.com/us/en/p/enhet-base-fr-w-shelves-white-20515890/,Base fr w shelves,18,24,24,Small,455,S0422,Fuentes-Simon,jason62@smith.com,(406) 170-3274,TM0750,1,12,Q4,2023,WH1643,PD0422,SPE0006,19,28,64
28/8/2023 AD,23,Central Policy Storage,"584 Anna Crossroad, Oklahoma City, Oklahoma 73102",Oklahoma (OK),MICKE,Children's furniture,175,https://www.ikea.com/us/en/p/micke-desk-white-30213076/,Desk,50,75,73,Big,133,S1673,Green-Scott,kristin80@day.net,(217) 129-7852,TM0751,28,8,Q3,2023,WH1763,PD1673,SPE0079,30,7,174
25/11/2021 AD,-4,Melanie Warehouse,"988 Williams Crest Apt. 062
 Columbia, SC 29201",South Carolina (SC),KALLVIKEN,Cabinets & cupboards,95,https://www.ikea.com/us/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,Drawer front,,26,60,Medium,44,S0877,Burgess PLC,reidamanda@hanson.info,(501) 196-8834,TM0752,25,11,Q4,2021,WH0090,PD0877,SPE0119,15,19,93
17/12/2019 AD,6,East Fight Storage,"5780 Nichols Ferry Apt. 991, Augusta, Maine 04330",Maine (ME),MALM,Chests of drawers & drawer units,295,https://www.ikea.com/us/en/p/malm-chest-of-3-drawers-white-20403562/,Chest of 3 drawers,48,78,80,Small,374,S1538,Anderson Ltd,nscott@garner.com,(775) 145-9059,TM0753,17,12,Q4,2019,WH1537,PD1538,SPE0073,29,23,292
10/11/2022 AD,-3,West Beautiful Warehouse,"87802 Garcia Street Suite 783, Richmond, Virginia 23219",Virginia (VA),TROFAST,Children's furniture,350,https://www.ikea.com/us/en/p/trofast-storage-combination-white-green-s89228472/,Storage combination,44,56,99,Small,185,S1684,Crawford-Sanchez,lewisdavid@russell-green.com,(225) 193-7769,TM0754,10,11,Q4,2022,WH1432,PD1684,SPE0005,11,14,346
12/3/2019 AD,16,North Style Distribution Center,"0694 Troy Points, Augusta, Maine 04330",Maine (ME),BAGGANÄS,Cabinets & cupboards,27,https://www.ikea.com/us/en/p/bagganaes-knob-stainless-steel-90338422/,Knob,24,,21,Small,412,S0923,Hoover and Sons,vrodriguez@rivera.biz,(860) 165-7669,TM0755,12,3,Q1,2019,WH1241,PD0923,SPE0083,35,19,18
27/11/2019 AD,-5,Michael Warehouse,"49892 Kevin Landing Apt. 960
 Juneau, AK 99801",Alaska (AK),BESTÅ,Bookcases & shelving units,175,https://www.ikea.com/us/en/p/besta-cabinet-white-s39284998/,Cabinet,15,79,23,Small,146,S0425,Henderson-Powell,hsmith@thomas.com,(208) 147-7384,TM0756,27,11,Q4,2019,WH0131,PD0425,SPE0146,21,26,170
11/4/2023 AD,-8,Central Operation Depot,"33890 Gonzales Squares Suite 195, Tallahassee, Florida 32301",Florida (FL),TROFAST,Children's furniture,175,https://www.ikea.com/us/en/p/trofast-frame-white-30171123/,Frame,30,145,46,Big,393,S1774,Horton-Beard,annette65@smith-wells.org,(785) 176-9031,TM0757,11,4,Q2,2023,WH0792,PD1774,SPE0110,16,24,166
14/3/2023 AD,23,East Project Depot,"4008 Jeremy Court, Topeka, Kansas 66603",Kansas (KS),SONGESAND,Beds,399,https://www.ikea.com/us/en/p/songesand-bed-frame-with-2-storage-boxes-white-luroey-s99241270/,Bed frame with 2 drawers,40,43,141,Small,462,S0150,Cox Ltd,teresagarcia@jones-castillo.biz,(775) 115-8170,TM0758,14,3,Q1,2023,WH0487,PD0150,SPE0102,41,18,393
4/9/2022 AD,18,West Nature Storage,"59599 Kenneth Islands, Cheyenne, Wyoming 82001",Wyoming (WY),FALHOLMEN,Outdoor furniture,1431,https://www.ikea.com/us/en/p/falholmen-table-4-chairs-w-armrests-outdoor-grey-brown-light-brown-stained-ytteroen-blue-s19217863/,Table+4 chairs w armrests,,,,Big,313,S1878,Scott PLC,timothy70@christensen.com,(304) 143-6311,TM0759,4,9,Q3,2022,WH1086,PD1878,SPE0052,41,23,1421
11/11/2021 AD,10,West Then Distribution Center,"5133 Kenneth Locks, Santa Fe, New Mexico 87501",New Mexico (NM),BRUSEN,Outdoor furniture,399,https://www.ikea.com/us/en/p/brusen-sofa-outdoor-gray-60482944/,3-seat sofa,64,75,146,Big,313,S1991,Greene-Sanders,timothymoore@howe-thomas.com,(907) 159-5651,TM0760,11,11,Q4,2021,WH1025,PD1991,SPE0014,36,26,393
16/4/2022 AD,16,North Far Distribution Center,"881 Dawn Knolls, Baton Rouge, Louisiana 70801",Louisiana (LA),PAX,Bookcases & shelving units,185,https://www.ikea.com/us/en/p/pax-add-on-corner-unit-with-4-shelves-white-30346934/,Add-on corner unit with 4 shelves,22,93,20,Big,284,S0382,Smith Group,freemanantonio@washington.info,(302) 166-8238,TM0761,16,4,Q2,2022,WH1910,PD0382,SPE0101,18,2,176
18/12/2023 AD,25,South Beat Depot,"9402 Lisa Tunnel, Springfield, Illinois 62701",Illinois (IL),KUNGSFORS,Bookcases & shelving units,228,https://www.ikea.com/us/en/p/kungsfors-suspension-rail-with-shelf-wll-grid-stainless-steel-ash-s19308405/,Suspension rail with shelf/wll grid,12,50,31,Small,358,S0521,Martinez-Morrison,ryan52@sanders-jackson.com,(505) 181-9762,TM0762,18,12,Q4,2023,WH1952,PD0521,SPE0125,50,25,220
6/4/2019 AD,29,South Life Warehouse,"229 Timothy Spurs, Little Rock, Arkansas 72201",Arkansas (AR),SLÄHULT/DALSHULT / LEIFARNE,Chairs,1975,https://www.ikea.com/us/en/p/slaehult-dalshult-leifarne-table-and-4-chairs-birch-white-s19130501/,Table and 4 chairs,,73,90,Medium,378,S1475,"Floyd, Wheeler and Fisher",paul80@oconnor.com,(217) 120-4888,TM0763,6,4,Q2,2019,WH1608,PD1475,SPE0001,39,10,1970
7/8/2021 AD,-16,East Fight Storage,"97706 Douglas Glens, Richmond, Virginia 23219",Virginia (VA),LANESUND,Bookcases & shelving units,399,https://www.ikea.com/us/en/p/lanesund-bookcase-gray-brown-20434827/,Bookcase,14,59,47,Small,46,S0223,Green-Scott,kristin80@day.net,(217) 129-7852,TM0764,7,8,Q3,2021,WH1321,PD0223,SPE0079,11,27,391
23/2/2020 AD,11,Central System Storage,"577 Mario Rapid Apt. 566, Santa Fe, New Mexico 87501",New Mexico (NM),NORDLI,Chests of drawers & drawer units,1320,https://www.ikea.com/us/en/p/nordli-chest-of-8-drawers-white-s79239503/,Chest of 8 drawers,47,99,120,Small,412,S1652,"Adams, Brewer and Castro",uhuynh@beasley-garrison.com,(916) 134-7780,TM0765,23,2,Q1,2020,WH0427,PD1652,SPE0049,29,18,1312
11/1/2019 AD,27,North Leader Distribution Center,"75543 Turner Keys Apt. 674, Harrisburg, Pennsylvania 17101",Pennsylvania (PA),VÄDDÖ,Outdoor furniture,111,https://www.ikea.com/us/en/p/vaeddoe-table-outdoor-white-40259511/,Table,,71,74,Big,132,S1936,Macdonald Inc,daniel49@miller.net,(775) 186-2189,TM0766,11,1,Q1,2019,WH1223,PD1936,SPE0050,30,3,104
31/3/2019 AD,-10,West Try Warehouse,"182 Nichols Ports, Olympia, Washington 98501",Washington (WA),POÄNG,Chairs,597,https://www.ikea.com/us/en/p/poaeng-rocking-chair-black-brown-knisa-black-s19241537/,Rocking-chair,94,95,68,Small,66,S1189,Baker-Haynes,westjake@hanson.biz,(803) 123-6495,TM0767,31,3,Q1,2019,WH0916,PD1189,SPE0067,17,27,588
2/3/2021 AD,7,South Attorney Warehouse,"32492 Laurie Mission, Honolulu, Hawaii 96813",Hawaii (HI),KALLAX,Bookcases & shelving units,104.99,https://www.ikea.com/us/en/p/kallax-tv-bench-with-underframe-white-s69569438/,Tv bench with underframe,15,30,57,Small,142,S0505,"Larson, Hart and Booth",floresalyssa@lawson.org,(302) 124-2649,TM0768,2,3,Q1,2021,WH0335,PD0505,SPE0071,16,9,101.99
